epoch,step,test_Energy_MAE,test_Energy_RMSE,test_Force_MAE,test_Force_RMSE,test_Magmom_MAE,test_Magmom_RMSE,test_Stress_MAE,test_Stress_RMSE,test_Total_Loss,train_Energy_MAE,train_Energy_RMSE,train_Force_MAE,train_Force_RMSE,train_Magmom_MAE,train_Magmom_RMSE,train_Stress_MAE,train_Stress_RMSE,train_Total_Loss,val_Energy_MAE,val_Energy_RMSE,val_Force_MAE,val_Force_RMSE,val_Magmom_MAE,val_Magmom_RMSE,val_Stress_MAE,val_Stress_RMSE,val_Total_Loss
67,12443,,,,,,,,,,,,,,,,,,,0.023131590336561203,0.028475061058998108,0.09223850816488266,0.1433885395526886,0.0,0.0,0.0,0.0,0.02627764269709587
67,12443,,,,,,,,,,0.022742224857211113,0.02715962938964367,0.08512545377016068,0.12349606305360794,0.0,0.0,0.0,0.0,0.016405072063207626,,,,,,,,,
68,12626,,,,,,,,,,,,,,,,,,,0.029185336083173752,0.03966694325208664,0.17042993009090424,0.2590048313140869,0.0,0.0,0.0,0.0,0.07647577673196793
68,12626,,,,,,,,,,0.045106954872608185,0.055685777217149734,0.1351579874753952,0.20343241095542908,0.0,0.0,0.0,0.0,0.058117058128118515,,,,,,,,,
69,12809,,,,,,,,,,,,,,,,,,,0.014554042369127274,0.01917445845901966,0.09313350170850754,0.14999578893184662,0.0,0.0,0.0,0.0,0.0293631162494421
69,12809,,,,,,,,,,0.019219916313886642,0.026301519945263863,0.11610103398561478,0.16975300014019012,0.0,0.0,0.0,0.0,0.030829470604658127,,,,,,,,,
70,12992,,,,,,,,,,,,,,,,,,,0.010545779019594193,0.015396258793771267,0.08508826792240143,0.13639844954013824,0.0,0.0,0.0,0.0,0.023664800450205803
70,12992,,,,,,,,,,0.016544321551918983,0.021434571593999863,0.08583785593509674,0.12566602230072021,0.0,0.0,0.0,0.0,0.016540925949811935,,,,,,,,,
71,13175,,,,,,,,,,,,,,,,,,,0.026539180427789688,0.029041612520813942,0.08499403297901154,0.13351517915725708,0.0,0.0,0.0,0.0,0.02273149974644184
71,13175,,,,,,,,,,0.020608406513929367,0.025053059682250023,0.08308697491884232,0.121285580098629,0.0,0.0,0.0,0.0,0.015615725889801979,,,,,,,,,
72,13358,,,,,,,,,,,,,,,,,,,0.019382748752832413,0.023281479254364967,0.08609870821237564,0.13118892908096313,0.0,0.0,0.0,0.0,0.020402945578098297
72,13358,,,,,,,,,,0.0238580834120512,0.027945280075073242,0.08148198574781418,0.11832188069820404,0.0,0.0,0.0,0.0,0.015120011754333973,,,,,,,,,
73,13541,,,,,,,,,,,,,,,,,,,0.012808714061975479,0.02032448723912239,0.09766150265932083,0.14558713138103485,0.0,0.0,0.0,0.0,0.02477898634970188
73,13541,,,,,,,,,,0.024920299649238586,0.02928614430129528,0.08222595602273941,0.11872095614671707,0.0,0.0,0.0,0.0,0.015286599285900593,,,,,,,,,
74,13724,,,,,,,,,,,,,,,,,,,0.028336824849247932,0.032588742673397064,0.09216994047164917,0.14657938480377197,0.0,0.0,0.0,0.0,0.028563331812620163
74,13724,,,,,,,,,,0.030246224254369736,0.035349100828170776,0.0941825807094574,0.13566337525844574,0.0,0.0,0.0,0.0,0.02076723612844944,,,,,,,,,
75,13907,,,,,,,,,,,,,,,,,,,0.013776070438325405,0.020879793912172318,0.12587162852287292,0.17853203415870667,0.0,0.0,0.0,0.0,0.034508004784584045
75,13907,,,,,,,,,,0.02386046014726162,0.028648583218455315,0.08624925464391708,0.1260194629430771,0.0,0.0,0.0,0.0,0.01753774657845497,,,,,,,,,
76,14090,,,,,,,,,,,,,,,,,,,0.024046776816248894,0.02814168855547905,0.0883670225739479,0.13495907187461853,0.0,0.0,0.0,0.0,0.02265237830579281
76,14090,,,,,,,,,,0.02626143954694271,0.03082152083516121,0.08712159097194672,0.12553037703037262,0.0,0.0,0.0,0.0,0.017255976796150208,,,,,,,,,
77,14273,,,,,,,,,,,,,,,,,,,0.019196433946490288,0.027318166568875313,0.0995064303278923,0.15942911803722382,0.0,0.0,0.0,0.0,0.038758158683776855
77,14273,,,,,,,,,,0.02614099532365799,0.031095484271645546,0.08991257101297379,0.12898822128772736,0.0,0.0,0.0,0.0,0.018214339390397072,,,,,,,,,
78,14456,,,,,,,,,,,,,,,,,,,0.01634220965206623,0.020120006054639816,0.09588487446308136,0.1547425538301468,0.0,0.0,0.0,0.0,0.037830498069524765
78,14456,,,,,,,,,,0.026789717376232147,0.03135162219405174,0.08469533920288086,0.1230970099568367,0.0,0.0,0.0,0.0,0.016658736392855644,,,,,,,,,
79,14639,,,,,,,,,,,,,,,,,,,0.028284277766942978,0.03352753072977066,0.1429031640291214,0.2321089208126068,0.0,0.0,0.0,0.0,0.06999369710683823
79,14639,,,,,,,,,,0.0768183022737503,0.10158099234104156,0.18827968835830688,0.2882590889930725,0.0,0.0,0.0,0.0,0.11366166174411774,,,,,,,,,
80,14822,,,,,,,,,,,,,,,,,,,0.02296154946088791,0.02822992019355297,0.10939132422208786,0.16888123750686646,0.0,0.0,0.0,0.0,0.03439115360379219
80,14822,,,,,,,,,,0.018412694334983826,0.025396009907126427,0.1170191690325737,0.1709350049495697,0.0,0.0,0.0,0.0,0.03053782880306244,,,,,,,,,
81,15005,,,,,,,,,,,,,,,,,,,0.02190857194364071,0.02857433818280697,0.10828258097171783,0.1728728711605072,0.0,0.0,0.0,0.0,0.03979618474841118
81,15005,,,,,,,,,,0.021506281569600105,0.027799637988209724,0.10761795192956924,0.15733984112739563,0.0,0.0,0.0,0.0,0.02636462077498436,,,,,,,,,
82,15188,,,,,,,,,,,,,,,,,,,0.014333761297166348,0.01917593739926815,0.11660565435886383,0.18051496148109436,0.0,0.0,0.0,0.0,0.04297490790486336
82,15188,,,,,,,,,,0.026272879913449287,0.03321482613682747,0.11347220838069916,0.16705717146396637,0.0,0.0,0.0,0.0,0.03137778118252754,,,,,,,,,
83,15371,,,,,,,,,,,,,,,,,,,0.03704359754920006,0.039398811757564545,0.10585962980985641,0.1598806232213974,0.0,0.0,0.0,0.0,0.032599352300167084
83,15371,,,,,,,,,,0.020673789083957672,0.025810329243540764,0.09708725661039352,0.14120244979858398,0.0,0.0,0.0,0.0,0.021100178360939026,,,,,,,,,
84,15554,,,,,,,,,,,,,,,,,,,0.010326089337468147,0.015374874696135521,0.10092038661241531,0.15283112227916718,0.0,0.0,0.0,0.0,0.028529062867164612
84,15554,,,,,,,,,,0.022126561030745506,0.028118126094341278,0.09799942374229431,0.14334236085414886,0.0,0.0,0.0,0.0,0.02219495363533497,,,,,,,,,
85,15737,,,,,,,,,,,,,,,,,,,0.010454888455569744,0.015381891280412674,0.0924648642539978,0.14606699347496033,0.0,0.0,0.0,0.0,0.028017371892929077
85,15737,,,,,,,,,,0.02452315017580986,0.029708415269851685,0.09287592768669128,0.13493181765079498,0.0,0.0,0.0,0.0,0.01967156119644642,,,,,,,,,
86,15920,,,,,,,,,,,,,,,,,,,0.03036593273282051,0.03374723345041275,0.10002733021974564,0.16066676378250122,0.0,0.0,0.0,0.0,0.03745407611131668
86,15920,,,,,,,,,,0.023274412378668785,0.027883317321538925,0.09022421389818192,0.12957912683486938,0.0,0.0,0.0,0.0,0.017937559634447098,,,,,,,,,
87,16103,,,,,,,,,,,,,,,,,,,0.03191796690225601,0.047288522124290466,0.15255816280841827,0.23724365234375,0.0,0.0,0.0,0.0,0.07914397120475769
87,16103,,,,,,,,,,0.03324798867106438,0.040414705872535706,0.11282029747962952,0.1679866760969162,0.0,0.0,0.0,0.0,0.03267610818147659,,,,,,,,,
88,16286,,,,,,,,,,,,,,,,,,,0.015168474055826664,0.021440578624606133,0.10201472789049149,0.16212348639965057,0.0,0.0,0.0,0.0,0.03246742859482765
88,16286,,,,,,,,,,0.047721415758132935,0.05795307084918022,0.14334248006343842,0.2159029096364975,0.0,0.0,0.0,0.0,0.05904173105955124,,,,,,,,,
89,16469,,,,,,,,,,,,,,,,,,,0.02154570072889328,0.026973117142915726,0.09789125621318817,0.1488173007965088,0.0,0.0,0.0,0.0,0.024949083104729652
89,16469,,,,,,,,,,0.026130033656954765,0.03327495604753494,0.10902555286884308,0.16222147643566132,0.0,0.0,0.0,0.0,0.02873828448355198,,,,,,,,,
90,16652,,,,,,,,,,,,,,,,,,,0.05545208975672722,0.05766849219799042,0.09604005515575409,0.14854249358177185,0.0,0.0,0.0,0.0,0.029218129813671112
90,16652,,,,,,,,,,0.02346843294799328,0.02945159375667572,0.10162840783596039,0.14826223254203796,0.0,0.0,0.0,0.0,0.023948166519403458,,,,,,,,,
91,16835,,,,,,,,,,,,,,,,,,,0.038139816373586655,0.04101621359586716,0.10423144698143005,0.17010372877120972,0.0,0.0,0.0,0.0,0.036592576652765274
91,16835,,,,,,,,,,0.029031042009592056,0.03600768372416496,0.11095932126045227,0.1635436862707138,0.0,0.0,0.0,0.0,0.030401162803173065,,,,,,,,,
92,17018,,,,,,,,,,,,,,,,,,,0.0111142098903656,0.01730952598154545,0.08712778985500336,0.14151723682880402,0.0,0.0,0.0,0.0,0.028375128284096718
92,17018,,,,,,,,,,0.01941673457622528,0.024676432833075523,0.08951891958713531,0.13170230388641357,0.0,0.0,0.0,0.0,0.018429845571517944,,,,,,,,,
93,17201,,,,,,,,,,,,,,,,,,,0.03578243777155876,0.038272928446531296,0.08639971911907196,0.13409626483917236,0.0,0.0,0.0,0.0,0.023534633219242096
93,17201,,,,,,,,,,0.0206388458609581,0.025220783427357674,0.0835472121834755,0.1217140182852745,0.0,0.0,0.0,0.0,0.01575171761214733,,,,,,,,,
94,17384,,,,,,,,,,,,,,,,,,,0.02846137434244156,0.0390392541885376,0.12360616773366928,0.17877928912639618,0.0,0.0,0.0,0.0,0.03728368505835533
94,17384,,,,,,,,,,0.022408567368984222,0.026570482179522514,0.08332598209381104,0.12015901505947113,0.0,0.0,0.0,0.0,0.015460966154932976,,,,,,,,,
95,17567,,,,,,,,,,,,,,,,,,,0.011655198410153389,0.01667342334985733,0.09264081716537476,0.15878070890903473,0.0,0.0,0.0,0.0,0.038584694266319275
95,17567,,,,,,,,,,0.0420997254550457,0.05254057049751282,0.13130173087120056,0.19544264674186707,0.0,0.0,0.0,0.0,0.048598166555166245,,,,,,,,,
96,17750,,,,,,,,,,,,,,,,,,,0.019287021830677986,0.023783329874277115,0.09588833153247833,0.15060128271579742,0.0,0.0,0.0,0.0,0.029071221128106117
96,17750,,,,,,,,,,0.022071249783039093,0.028077835217118263,0.09341703355312347,0.13998468220233917,0.0,0.0,0.0,0.0,0.02165376953780651,,,,,,,,,
97,17933,,,,,,,,,,,,,,,,,,,0.014881414361298084,0.020698558539152145,0.09082172811031342,0.15080535411834717,0.0,0.0,0.0,0.0,0.03476354852318764
97,17933,,,,,,,,,,0.029029861092567444,0.03506384789943695,0.09611067175865173,0.14256301522254944,0.0,0.0,0.0,0.0,0.023438436910510063,,,,,,,,,
98,18116,,,,,,,,,,,,,,,,,,,0.011142659932374954,0.016538284718990326,0.08645980805158615,0.13740651309490204,0.0,0.0,0.0,0.0,0.024096952751278877
98,18116,,,,,,,,,,0.022194411605596542,0.0270066075026989,0.0847405195236206,0.12448228895664215,0.0,0.0,0.0,0.0,0.01676400937139988,,,,,,,,,
99,18299,,,,,,,,,,,,,,,,,,,0.020537737756967545,0.030307546257972717,0.09687700122594833,0.16172678768634796,0.0,0.0,0.0,0.0,0.03755860775709152
99,18299,,,,,,,,,,0.02000129595398903,0.02550448663532734,0.08619953691959381,0.1268603503704071,0.0,0.0,0.0,0.0,0.01730424538254738,,,,,,,,,
100,18482,,,,,,,,,,,,,,,,,,,0.015390744432806969,0.027481943368911743,0.1441625952720642,0.23619583249092102,0.0,0.0,0.0,0.0,0.07512833178043365
100,18482,,,,,,,,,,0.051646195352077484,0.06538981944322586,0.14168953895568848,0.2158462405204773,0.0,0.0,0.0,0.0,0.06636162102222443,,,,,,,,,
101,18665,,,,,,,,,,,,,,,,,,,0.05750729888677597,0.08832602202892303,0.1681649535894394,0.28960296511650085,0.0,0.0,0.0,0.0,0.12016577273607254
101,18665,,,,,,,,,,0.023487567901611328,0.030668891966342926,0.10999907553195953,0.16523349285125732,0.0,0.0,0.0,0.0,0.03011998161673546,,,,,,,,,
102,18848,,,,,,,,,,,,,,,,,,,0.019703011959791183,0.023837164044380188,0.11253772675991058,0.16981631517410278,0.0,0.0,0.0,0.0,0.035749953240156174
102,18848,,,,,,,,,,0.030193960294127464,0.037307292222976685,0.10658813267946243,0.1584356725215912,0.0,0.0,0.0,0.0,0.029679400846362114,,,,,,,,,
103,19031,,,,,,,,,,,,,,,,,,,0.03829995542764664,0.043364018201828,0.09470715373754501,0.14395397901535034,0.0,0.0,0.0,0.0,0.026065509766340256
103,19031,,,,,,,,,,0.016903307288885117,0.02208385057747364,0.08518074452877045,0.12536633014678955,0.0,0.0,0.0,0.0,0.016706716269254684,,,,,,,,,
104,19214,,,,,,,,,,,,,,,,,,,0.014904034323990345,0.02177250012755394,0.08059390634298325,0.1316654235124588,0.0,0.0,0.0,0.0,0.024312924593687057
104,19214,,,,,,,,,,0.017514202743768692,0.02230636402964592,0.08181509375572205,0.11965522170066833,0.0,0.0,0.0,0.0,0.015203692950308323,,,,,,,,,
105,19397,,,,,,,,,,,,,,,,,,,0.0319371335208416,0.035012178122997284,0.08847728371620178,0.13263960182666779,0.0,0.0,0.0,0.0,0.021769806742668152
105,19397,,,,,,,,,,0.016645625233650208,0.020885763689875603,0.07517407089471817,0.11025480180978775,0.0,0.0,0.0,0.0,0.012873472645878792,,,,,,,,,
106,19580,,,,,,,,,,,,,,,,,,,0.026600109413266182,0.03040749579668045,0.08841996639966965,0.13628284633159637,0.0,0.0,0.0,0.0,0.0241524800658226
106,19580,,,,,,,,,,0.021734025329351425,0.02616465650498867,0.07981879264116287,0.11715822666883469,0.0,0.0,0.0,0.0,0.014932362362742424,,,,,,,,,
107,19763,,,,,,,,,,,,,,,,,,,0.01158621534705162,0.017161836847662926,0.08150407671928406,0.14354167878627777,0.0,0.0,0.0,0.0,0.04011685028672218
107,19763,,,,,,,,,,0.022580798715353012,0.027500048279762268,0.08088768273591995,0.11902175098657608,0.0,0.0,0.0,0.0,0.015614403411746025,,,,,,,,,
108,19946,,,,,,,,,,,,,,,,,,,0.032681502401828766,0.04098819941282272,0.09346675872802734,0.15926332771778107,0.0,0.0,0.0,0.0,0.03806466609239578
108,19946,,,,,,,,,,0.017511000856757164,0.022123796865344048,0.07657609134912491,0.11270399391651154,0.0,0.0,0.0,0.0,0.013670744374394417,,,,,,,,,
109,20129,,,,,,,,,,,,,,,,,,,0.01468194741755724,0.018986813724040985,0.07381643354892731,0.1275939643383026,0.0,0.0,0.0,0.0,0.029499562457203865
109,20129,,,,,,,,,,0.020761122927069664,0.02519047074019909,0.07646118849515915,0.11200593411922455,0.0,0.0,0.0,0.0,0.0136713907122612,,,,,,,,,
110,20312,,,,,,,,,,,,,,,,,,,0.016886116936802864,0.020003411918878555,0.07522834092378616,0.12343689799308777,0.0,0.0,0.0,0.0,0.022595029324293137
110,20312,,,,,,,,,,0.021485041826963425,0.025821516290307045,0.07560212910175323,0.11027079075574875,0.0,0.0,0.0,0.0,0.013417248614132404,,,,,,,,,
111,20495,,,,,,,,,,,,,,,,,,,0.012948062270879745,0.01846081018447876,0.09483877569437027,0.15616363286972046,0.0,0.0,0.0,0.0,0.03670414909720421
111,20495,,,,,,,,,,0.04512445256114006,0.056295230984687805,0.12642669677734375,0.1894502490758896,0.0,0.0,0.0,0.0,0.049932289868593216,,,,,,,,,
112,20678,,,,,,,,,,,,,,,,,,,0.01133172307163477,0.017614277079701424,0.07832380384206772,0.13471028208732605,0.0,0.0,0.0,0.0,0.02965668775141239
112,20678,,,,,,,,,,0.013027426786720753,0.017937367781996727,0.07806290686130524,0.11428295075893402,0.0,0.0,0.0,0.0,0.013623085804283619,,,,,,,,,
113,20861,,,,,,,,,,,,,,,,,,,0.016387976706027985,0.02007971704006195,0.08041346073150635,0.13281290233135223,0.0,0.0,0.0,0.0,0.02892342582345009
113,20861,,,,,,,,,,0.013350680470466614,0.01773649826645851,0.07201524823904037,0.10550017654895782,0.0,0.0,0.0,0.0,0.011644809506833553,,,,,,,,,
114,21044,,,,,,,,,,,,,,,,,,,0.02069970779120922,0.02360527217388153,0.07256690412759781,0.12721648812294006,0.0,0.0,0.0,0.0,0.031517770141363144
114,21044,,,,,,,,,,0.014938971027731895,0.019055111333727837,0.06980393826961517,0.10186828672885895,0.0,0.0,0.0,0.0,0.010924280621111393,,,,,,,,,
115,21227,,,,,,,,,,,,,,,,,,,0.024776244536042213,0.028551548719406128,0.08105306327342987,0.13123849034309387,0.0,0.0,0.0,0.0,0.025772593915462494
115,21227,,,,,,,,,,0.016265084967017174,0.020241303369402885,0.0684884712100029,0.10055357217788696,0.0,0.0,0.0,0.0,0.010786102153360844,,,,,,,,,
116,21410,,,,,,,,,,,,,,,,,,,0.015493212267756462,0.018648315221071243,0.06710535287857056,0.11884836107492447,0.0,0.0,0.0,0.0,0.026262132450938225
116,21410,,,,,,,,,,0.019252123311161995,0.023726308718323708,0.0756252259016037,0.11063995212316513,0.0,0.0,0.0,0.0,0.013497807085514069,,,,,,,,,
117,21593,,,,,,,,,,,,,,,,,,,0.03376953676342964,0.03690130636096001,0.07214954495429993,0.11858067661523819,0.0,0.0,0.0,0.0,0.022360237315297127
117,21593,,,,,,,,,,0.013238618150353432,0.016913825646042824,0.06404716521501541,0.09438126534223557,0.0,0.0,0.0,0.0,0.009344043210148811,,,,,,,,,
118,21776,,,,,,,,,,,,,,,,,,,0.022508494555950165,0.02593591809272766,0.07652667164802551,0.1276099532842636,0.0,0.0,0.0,0.0,0.027219397947192192
118,21776,,,,,,,,,,0.016124963760375977,0.02005675807595253,0.06811407953500748,0.09940741956233978,0.0,0.0,0.0,0.0,0.010635480284690857,,,,,,,,,
119,21959,,,,,,,,,,,,,,,,,,,0.02318190596997738,0.025219086557626724,0.0814884677529335,0.13088132441043854,0.0,0.0,0.0,0.0,0.024449827149510384
119,21959,,,,,,,,,,0.01834765635430813,0.02289022132754326,0.07207240164279938,0.10673852264881134,0.0,0.0,0.0,0.0,0.012843367643654346,,,,,,,,,
120,22142,,,,,,,,,,,,,,,,,,,0.007788034621626139,0.012085240334272385,0.06889929622411728,0.11734045296907425,0.0,0.0,0.0,0.0,0.02435382269322872
120,22142,,,,,,,,,,0.012755859643220901,0.016782179474830627,0.0644981786608696,0.09486708045005798,0.0,0.0,0.0,0.0,0.00951393786817789,,,,,,,,,
121,22325,,,,,,,,,,,,,,,,,,,0.015266910195350647,0.018488654866814613,0.0683055892586708,0.12228281050920486,0.0,0.0,0.0,0.0,0.032345034182071686
121,22325,,,,,,,,,,0.01229393482208252,0.016196129843592644,0.062314700335264206,0.09155315160751343,0.0,0.0,0.0,0.0,0.008850249461829662,,,,,,,,,
122,22508,,,,,,,,,,,,,,,,,,,0.010644536465406418,0.015816939994692802,0.0614120289683342,0.10755492746829987,0.0,0.0,0.0,0.0,0.020395547151565552
122,22508,,,,,,,,,,0.01641618274152279,0.019841374829411507,0.06301777809858322,0.09232854843139648,0.0,0.0,0.0,0.0,0.009184920229017735,,,,,,,,,
123,22691,,,,,,,,,,,,,,,,,,,0.012267782352864742,0.014951868914067745,0.061965037137269974,0.10542427748441696,0.0,0.0,0.0,0.0,0.01796768605709076
123,22691,,,,,,,,,,0.013216652907431126,0.016842059791088104,0.06055879592895508,0.08874556422233582,0.0,0.0,0.0,0.0,0.008361518383026123,,,,,,,,,
124,22874,,,,,,,,,,,,,,,,,,,0.010740689933300018,0.014020552858710289,0.06240873038768768,0.11106624454259872,0.0,0.0,0.0,0.0,0.024003008380532265
124,22874,,,,,,,,,,0.013882997445762157,0.01794120855629444,0.0626433789730072,0.0921202152967453,0.0,0.0,0.0,0.0,0.00920900423079729,,,,,,,,,
125,23057,,,,,,,,,,,,,,,,,,,0.024848638102412224,0.027057195082306862,0.06251002848148346,0.11329227685928345,0.0,0.0,0.0,0.0,0.0272507406771183
125,23057,,,,,,,,,,0.010306254029273987,0.013826558366417885,0.05683065205812454,0.08357615023851395,0.0,0.0,0.0,0.0,0.0072781797498464584,,,,,,,,,
126,23240,,,,,,,,,,,,,,,,,,,0.009950078092515469,0.012847954407334328,0.06063779816031456,0.10929673165082932,0.0,0.0,0.0,0.0,0.02399315871298313
126,23240,,,,,,,,,,0.011264903470873833,0.014619332738220692,0.056879427284002304,0.08309522271156311,0.0,0.0,0.0,0.0,0.007229330949485302,,,,,,,,,
127,23423,,,,,,,,,,,,,,,,,,,0.009724677540361881,0.013278044760227203,0.05920835956931114,0.10815657675266266,0.0,0.0,0.0,0.0,0.02520257979631424
127,23423,,,,,,,,,,0.010148683562874794,0.013333339244127274,0.054333996027708054,0.07993312925100327,0.0,0.0,0.0,0.0,0.00665255868807435,,,,,,,,,
128,23606,,,,,,,,,,,,,,,,,,,0.011471016332507133,0.014353431761264801,0.05839405953884125,0.1057097539305687,0.0,0.0,0.0,0.0,0.02298426628112793
128,23606,,,,,,,,,,0.009697673842310905,0.012982554733753204,0.05411982908844948,0.07931356877088547,0.0,0.0,0.0,0.0,0.0065478174947202206,,,,,,,,,
129,23789,,,,,,,,,,,,,,,,,,,0.00866153184324503,0.01181460078805685,0.06299546360969543,0.10904400795698166,0.0,0.0,0.0,0.0,0.021849138662219048
129,23789,,,,,,,,,,0.012802142649888992,0.016294460743665695,0.05773429945111275,0.08431246131658554,0.0,0.0,0.0,0.0,0.0075687929056584835,,,,,,,,,
130,23972,,,,,,,,,,,,,,,,,,,0.006565607152879238,0.010643511079251766,0.055967699736356735,0.10351137071847916,0.0,0.0,0.0,0.0,0.02333083003759384
130,23972,,,,,,,,,,0.009797010570764542,0.013213315047323704,0.054119717329740524,0.07956373691558838,0.0,0.0,0.0,0.0,0.006607032846659422,,,,,,,,,
131,24155,,,,,,,,,,,,,,,,,,,0.006796150468289852,0.010096106678247452,0.05652516707777977,0.10187733173370361,0.0,0.0,0.0,0.0,0.02104092761874199
131,24155,,,,,,,,,,0.009019512683153152,0.012130169197916985,0.05146568641066551,0.07602392882108688,0.0,0.0,0.0,0.0,0.0059904176741838455,,,,,,,,,
132,24338,,,,,,,,,,,,,,,,,,,0.006812657229602337,0.010243775323033333,0.05534261837601662,0.1023864895105362,0.0,0.0,0.0,0.0,0.02317088097333908
132,24338,,,,,,,,,,0.009394734166562557,0.01235686894506216,0.0513252317905426,0.07554078102111816,0.0,0.0,0.0,0.0,0.005930572748184204,,,,,,,,,
133,24521,,,,,,,,,,,,,,,,,,,0.013200107961893082,0.01717580296099186,0.056149136275053024,0.10208068788051605,0.0,0.0,0.0,0.0,0.021853400394320488
133,24521,,,,,,,,,,0.009014817886054516,0.011881706304848194,0.050870414823293686,0.07478451728820801,0.0,0.0,0.0,0.0,0.005806409288197756,,,,,,,,,
134,24704,,,,,,,,,,,,,,,,,,,0.011790166608989239,0.013455917127430439,0.05451078340411186,0.10101748257875443,0.0,0.0,0.0,0.0,0.02259024605154991
